State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Haryana,Palwal,Hassanpur,Potato,Potato,Non-FAQ,03/03/2025,800,800,800
Haryana,Palwal,Hassanpur,Raddish,Raddish,FAQ,03/03/2025,700,700,700
Haryana,Palwal,Hodal,Cauliflower,Cauliflower,FAQ,03/03/2025,400,600,500
Haryana,Panchkula,Barwala,"Peas cod",Other,FAQ,03/03/2025,1800,2000,1900
Haryana,Panchkula,Panchkul(Kalka),Apple,Apple,Large,03/03/2025,8500,9500,9000
Haryana,Panchkula,"Raipur Rai",Brinjal,Other,FAQ,03/03/2025,800,1000,800
Haryana,Panchkula,"Raipur Rai","Green Chilli",Other,FAQ,03/03/2025,2000,2500,2000
Haryana,Panchkula,"Raipur Rai",Raddish,Other,FAQ,03/03/2025,300,400,300
Haryana,Panipat,Madlauda,Potato,Other,Non-FAQ,03/03/2025,600,600,600
Haryana,Panipat,Panipat,Onion,Other,FAQ,03/03/2025,2000,2500,2250
Haryana,Panipat,Samalkha,Cabbage,Cabbage,FAQ,03/03/2025,400,500,500
Haryana,Panipat,Samalkha,Carrot,Carrot,FAQ,03/03/2025,600,800,700
Haryana,Panipat,Samalkha,Raddish,Raddish,FAQ,03/03/2025,300,400,400
Haryana,Rewari,Kosli,Banana,Other,Medium,03/03/2025,2000,2000,2000
Haryana,Rewari,Rewari,Onion,Medium,Non-FAQ,03/03/2025,1000,3000,2000
Haryana,Rohtak,Meham,Carrot,Carrot,FAQ,03/03/2025,200,400,300
Haryana,Rohtak,Meham,Grapes,Other,Medium,03/03/2025,3500,5200,4000
Haryana,Rohtak,Meham,Potato,Other,FAQ,03/03/2025,600,600,600
Haryana,Rohtak,Rohtak,Apple,Other,Large,03/03/2025,5000,10000,7000
Haryana,Sirsa,kalanwali,Banana,Other,Medium,03/03/2025,2200,2500,2500
Haryana,Sirsa,Rania,Cabbage,Cabbage,FAQ,03/03/2025,600,920,760
Haryana,Sonipat,Ganaur,Capsicum,Capsicum,FAQ,03/03/2025,3200,3500,3300
Haryana,Sonipat,Ganaur,Carrot,Carrot,FAQ,03/03/2025,1100,1200,1100
Haryana,Sonipat,Ganaur,Cucumbar(Kheera),Cucumbar,FAQ,03/03/2025,2000,2200,2200
Haryana,Sonipat,Ganaur,Methi(Leaves),Methi,FAQ,03/03/2025,1000,1200,1000
Haryana,Sonipat,Ganaur,Raddish,Raddish,FAQ,03/03/2025,800,1000,800
Haryana,Sonipat,Ganaur,Spinach,Spinach,FAQ,03/03/2025,900,1000,900
Haryana,Sonipat,Ganaur,Tinda,Tinda,FAQ,03/03/2025,1400,1500,1400
Haryana,Sonipat,Gohana,"Banana - Green",Other,FAQ,03/03/2025,1800,2200,2000
Haryana,Sonipat,Gohana,Brinjal,Other,FAQ,03/03/2025,1500,2500,2000
Haryana,Sonipat,Sonepat,Cauliflower,Other,FAQ,03/03/2025,500,700,500
Haryana,"Yamuna Nagar",Chhachrauli,Cauliflower,Cauliflower,FAQ,03/03/2025,500,800,600
Haryana,"Yamuna Nagar",Jagadhri,"Bhindi(Ladies Finger)",Other,FAQ,03/03/2025,4000,6800,6000
Haryana,"Yamuna Nagar",Jagadhri,Grapes,Other,Medium,03/03/2025,3200,4500,4200
Haryana,"Yamuna Nagar",Jagadhri,Kinnow,Other,Medium,03/03/2025,2200,2500,2400
Haryana,"Yamuna Nagar",Jagadhri,Lemon,Other,FAQ,03/03/2025,4000,7000,6000
Haryana,"Yamuna Nagar",Jagadhri,"Peas Wet",Other,FAQ,03/03/2025,1300,2000,1880
Haryana,"Yamuna Nagar",Jagadhri,Tomato,Other,FAQ,03/03/2025,600,1000,800
Haryana,"Yamuna Nagar",Sadhaura,Onion,Onion,FAQ,03/03/2025,2500,3000,2800
Haryana,"Yamuna Nagar",Sadhaura,Potato,Potato,FAQ,03/03/2025,500,800,600
"Himachal Pradesh",Bilaspur,Bilaspur,Spinach,Other,FAQ,03/03/2025,1500,2400,1800
"Himachal Pradesh",Bilaspur,Bilaspur,Tomato,Local,FAQ,03/03/2025,2000,2500,2300
"Himachal Pradesh",Chamba,Chamba,"Bitter gourd",Other,FAQ,03/03/2025,7500,8000,7750
"Himachal Pradesh",Chamba,Chamba,Cucumbar(Kheera),Other,FAQ,03/03/2025,3500,4000,3750
"Himachal Pradesh",Chamba,Chamba,Grapes,Other,Medium,03/03/2025,7500,8000,7750
"Himachal Pradesh",Chamba,Chamba,Kinnow,Other,Medium,03/03/2025,5500,6000,5750
"Himachal Pradesh",Chamba,Chamba,Mashrooms,Other,FAQ,03/03/2025,14000,15000,14500
"Himachal Pradesh",Chamba,Chamba,Onion,Other,FAQ,03/03/2025,3000,3500,3250
"Himachal Pradesh",Hamirpur,Hamirpur,"Bitter gourd",Other,FAQ,03/03/2025,5500,6000,5800
"Himachal Pradesh",Hamirpur,Hamirpur,"Bottle gourd",Other,FAQ,03/03/2025,3000,3500,3200
"Himachal Pradesh",Hamirpur,Hamirpur,Cabbage,Other,FAQ,03/03/2025,1000,1000,1000
"Himachal Pradesh",Hamirpur,Hamirpur,Raddish,Other,FAQ,03/03/2025,1000,1200,1100
"Himachal Pradesh",Hamirpur,Hamirpur,"Squash(Chappal Kadoo)",Other,FAQ,03/03/2025,3000,3200,3100
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Capsicum,Other,FAQ,03/03/2025,4000,4000,4000
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Cauliflower,Other,FAQ,03/03/2025,800,1000,900
"Himachal Pradesh",Kangra,Dharamshala,"Bhindi(Ladies Finger)",Bhindi,FAQ,03/03/2025,6500,7000,6750
"Himachal Pradesh",Kangra,Dharamshala,Cucumbar(Kheera),Other,FAQ,03/03/2025,2800,3200,3000
"Himachal Pradesh",Kangra,Dharamshala,"Mousambi(Sweet Lime)",Other,Medium,03/03/2025,4800,5500,5100
"Himachal Pradesh",Kangra,Dharamshala,Tomato,Other,FAQ,03/03/2025,1600,1800,1700
"Himachal Pradesh",Kangra,Kangra,"Bhindi(Ladies Finger)",Other,FAQ,03/03/2025,5500,6000,5700
"Himachal Pradesh",Kangra,Kangra,"Bitter gourd",Other,FAQ,03/03/2025,5500,6000,5700
"Himachal Pradesh",Kangra,Kangra,Brinjal,Other,FAQ,03/03/2025,1500,1800,1600
"Himachal Pradesh",Kangra,Kangra,"French Beans (Frasbean)",Other,FAQ,03/03/2025,3200,3500,3300
"Himachal Pradesh",Kangra,Kangra(Baijnath),Banana,"Banana - Ripe",Medium,03/03/2025,3000,3500,3200
"Himachal Pradesh",Kangra,Kangra(Baijnath),Brinjal,Brinjal,FAQ,03/03/2025,1800,2200,2200
"Himachal Pradesh",Kangra,Kangra(Baijnath),Capsicum,Capsicum,FAQ,03/03/2025,3500,4000,4000
"Himachal Pradesh",Kangra,Kangra(Baijnath),"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,03/03/2025,3500,4000,4000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Ginger(Green),"Green Ginger",FAQ,03/03/2025,6000,6000,6000
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Indian Colza(Sarson)","Indian Colza(Sarson)",FAQ,03/03/2025,1200,1500,1400
"Himachal Pradesh",Kangra,Kangra(Baijnath),Lemon,Lemon,FAQ,03/03/2025,10000,11000,10000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Spinach,Other,FAQ,03/03/2025,1400,1500,1500
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Apple,Apple,Medium,03/03/2025,13000,16000,14500
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Banana,"Banana - Ripe",Medium,03/03/2025,5200,5500,5300
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Ber(Zizyphus/Borehannu),Ber(Zizyphus),Medium,03/03/2025,3800,4200,4000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Brinjal,Brinjal,FAQ,03/03/2025,2000,2200,2100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Carrot,Carrot,FAQ,03/03/2025,1400,1600,1500
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Cauliflower,Cauliflower,FAQ,03/03/2025,1100,1200,1150
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Coriander(Leaves),Coriander,FAQ,03/03/2025,2800,3200,3000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Indian Colza(Sarson)","Indian Colza(Sarson)",FAQ,03/03/2025,2200,2400,2300
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Mashrooms,Mashrooms,FAQ,03/03/2025,15500,16000,15700
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Orange,Medium,Medium,03/03/2025,7500,9000,8200
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Peas Wet","Peas Wet",FAQ,03/03/2025,2600,3000,2800
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Pineapple,Other,Medium,03/03/2025,4800,5000,4900
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Raddish,Raddish,FAQ,03/03/2025,1100,1200,1150
"Himachal Pradesh",Kangra,Kangra(Jassour),Apple,Other,Medium,03/03/2025,8000,11000,9500
"Himachal Pradesh",Kangra,Kangra(Jassour),Capsicum,Other,FAQ,03/03/2025,3000,3500,3250
"Himachal Pradesh",Kangra,Kangra(Jassour),Cucumbar(Kheera),Other,FAQ,03/03/2025,1800,2500,2250
"Himachal Pradesh",Kangra,Kangra(Jassour),Grapes,Other,Medium,03/03/2025,6000,8000,7000
"Himachal Pradesh",Kangra,Kangra(Jassour),Kinnow,Other,Medium,03/03/2025,3000,4500,3750
"Himachal Pradesh",Kangra,Kangra(Jassour),Potato,Other,FAQ,03/03/2025,900,1200,1050
"Himachal Pradesh",Kangra,Kangra(Jassour),Tomato,Other,FAQ,03/03/2025,1400,2000,1700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Carrot,Carrot,FAQ,03/03/2025,1000,1200,1100
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Cauliflower,"African Sarson",FAQ,03/03/2025,700,1000,800
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Ginger(Green),"Green Ginger",FAQ,03/03/2025,5500,6000,5700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Guava,Guava,Medium,03/03/2025,6000,7000,6500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Pineapple,Other,Medium,03/03/2025,4000,5000,4500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Pomegranate,Other,Medium,03/03/2025,9000,10000,9500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Potato,Other,FAQ,03/03/2025,1100,1200,1200
"Himachal Pradesh",Kangra,Palampur,"Bottle gourd","Bottle Gourd",FAQ,03/03/2025,2000,2200,2100
"Himachal Pradesh",Kangra,Palampur,"French Beans (Frasbean)",Other,FAQ,03/03/2025,3500,4000,3700
"Himachal Pradesh",Kangra,Palampur,Onion,Other,FAQ,03/03/2025,3300,3400,3350
"Himachal Pradesh",Kangra,Palampur,Orange,Other,Medium,03/03/2025,7000,8500,7800
"Himachal Pradesh",Kullu,Bhuntar,Carrot,Other,FAQ,03/03/2025,1500,1600,1550
"Himachal Pradesh",Kullu,Bhuntar,Cucumbar(Kheera),Other,FAQ,03/03/2025,2000,2500,2200
"Himachal Pradesh",Kullu,Bhuntar,"Green Chilli",Other,FAQ,03/03/2025,5000,6000,5500
"Himachal Pradesh",Kullu,Bhuntar,Lemon,Other,FAQ,03/03/2025,8000,9000,8500
"Himachal Pradesh",Kullu,Bhuntar,Pumpkin,Other,FAQ,03/03/2025,2000,2500,2200
"Himachal Pradesh",Kullu,Bhuntar,Raddish,Other,FAQ,03/03/2025,1500,1800,1600
"Himachal Pradesh",Kullu,Bhuntar,"Squash(Chappal Kadoo)",Other,FAQ,03/03/2025,1500,1800,1600
"Himachal Pradesh",Kullu,Bhuntar,"Water Melon",Other,Medium,03/03/2025,2800,3000,2900
"Himachal Pradesh",Kullu,Kullu,"Bitter gourd",Other,FAQ,03/03/2025,6800,7000,7000
"Himachal Pradesh",Kullu,Kullu,Onion,Other,FAQ,03/03/2025,3300,3500,3500
"Himachal Pradesh",Kullu,Kullu,Pumpkin,Other,FAQ,03/03/2025,2000,2800,2500
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Apple,"Royal Delicious",Medium,03/03/2025,11000,13000,12000
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)","Bhindi(Ladies Finger)",Other,FAQ,03/03/2025,4500,6000,5250
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Cucumbar(Kheera),Cucumbar,FAQ,03/03/2025,1500,3000,2250
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Raddish,Other,FAQ,03/03/2025,500,700,600
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Spinach,Other,FAQ,03/03/2025,700,1500,1100
"Himachal Pradesh",Mandi,Mandi(Mandi),"Bottle gourd","Bottle Gourd",FAQ,03/03/2025,1500,2500,2000
"Himachal Pradesh",Mandi,Mandi(Mandi),Capsicum,Capsicum,FAQ,03/03/2025,2500,3500,3000
"Himachal Pradesh",Mandi,Mandi(Mandi),Cauliflower,Cauliflower,FAQ,03/03/2025,200,1000,700
"Himachal Pradesh",Mandi,Mandi(Mandi),Colacasia,Colacasia,FAQ,03/03/2025,4500,4500,4500
"Himachal Pradesh",Mandi,Mandi(Mandi),Coriander(Leaves),Coriander,FAQ,03/03/2025,1000,2000,1500
"Himachal Pradesh",Mandi,Mandi(Mandi),Spinach,Other,FAQ,03/03/2025,1000,2000,1500
"Himachal Pradesh",Sirmore,"Paonta Sahib","French Beans (Frasbean)",Other,FAQ,03/03/2025,3000,3500,3200
"Himachal Pradesh",Sirmore,"Paonta Sahib",Ginger(Green),Other,FAQ,03/03/2025,4000,5000,4500
"Himachal Pradesh",Sirmore,"Paonta Sahib","Green Chilli",Other,FAQ,03/03/2025,6000,8000,7000
"Himachal Pradesh",Sirmore,"Paonta Sahib",Kinnow,Other,Large,03/03/2025,4800,5000,4900
"Himachal Pradesh",Sirmore,"Paonta Sahib",Lemon,Other,FAQ,03/03/2025,6000,7000,6500
"Himachal Pradesh",Sirmore,"Paonta Sahib",Methi(Leaves),Other,FAQ,03/03/2025,3000,3500,3200
"Himachal Pradesh",Sirmore,"Paonta Sahib",Spinach,Other,FAQ,03/03/2025,1500,2000,1800
"Himachal Pradesh",Solan,Solan,Apple,Apple,Medium,03/03/2025,10000,14000,12000
"Himachal Pradesh",Solan,Solan,Ber(Zizyphus/Borehannu),Ber(Zizyphus),Medium,03/03/2025,3000,3500,3200
"Himachal Pradesh",Solan,Solan,"Bottle gourd",Other,FAQ,03/03/2025,1100,1200,1200
"Himachal Pradesh",Solan,Solan,Coriander(Leaves),Other,FAQ,03/03/2025,1000,1500,1500
"Himachal Pradesh",Solan,Solan,"French Beans (Frasbean)",Other,FAQ,03/03/2025,3300,3500,3500
"Himachal Pradesh",Solan,Solan,"Jack Fruit","Jack Fruit",Medium,03/03/2025,6000,7000,7000
"Himachal Pradesh",Solan,Solan,Orange,Other,Medium,03/03/2025,7000,7500,7200
"Himachal Pradesh",Solan,Solan,Pomegranate,Other,Medium,03/03/2025,12000,13000,12500
"Himachal Pradesh",Solan,Solan,Raddish,Other,FAQ,03/03/2025,500,1000,800
"Himachal Pradesh",Solan,Solan,Tomato,Other,FAQ,03/03/2025,1000,1300,1200
"Himachal Pradesh",Solan,Solan(Nalagarh),Garlic,Other,FAQ,03/03/2025,9000,11000,10000
"Himachal Pradesh",Solan,Solan(Nalagarh),Papaya,Other,Medium,03/03/2025,3800,4000,4000
"Himachal Pradesh",Solan,Solan(Nalagarh),"Peas cod",Other,FAQ,03/03/2025,2400,2600,2500
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Carrot,Other,FAQ,03/03/2025,3200,3600,3400
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Guava,Guava,Large,03/03/2025,3500,3700,3600
"Jammu and Kashmir",Jammu,Akhnoor,Pumpkin,Other,FAQ,03/03/2025,1800,2000,1900
"Jammu and Kashmir",Jammu,Batote,Banana,Other,Medium,03/03/2025,4000,4500,4250
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Bitter gourd",Other,FAQ,03/03/2025,5000,5500,5250
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Cabbage,Other,FAQ,03/03/2025,400,500,450
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Capsicum,Other,FAQ,03/03/2025,2300,2500,2400
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Carrot,Other,FAQ,03/03/2025,800,1000,900
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Cauliflower,Other,FAQ,03/03/2025,600,700,650
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Grapes,Black,Medium,03/03/2025,8000,10000,9000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Mashrooms,Other,FAQ,03/03/2025,9500,11500,10500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Mousambi(Sweet Lime)",Other,Medium,03/03/2025,3800,4200,4000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Orange,Nagpuri,Medium,03/03/2025,6000,8000,7000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Turnip,Turnip,FAQ,03/03/2025,700,900,800
"Jammu and Kashmir",Kathua,Kathua,"Bhindi(Ladies Finger)",Other,FAQ,03/03/2025,5000,5500,5250
"Jammu and Kashmir",Kathua,Kathua,Cauliflower,Other,FAQ,03/03/2025,400,500,450
"Jammu and Kashmir",Kathua,Kathua,Kinnow,Kinnow,Medium,03/03/2025,5000,5500,5250
"Jammu and Kashmir",Kathua,Kathua,Lemon,Other,FAQ,03/03/2025,7000,8000,7500
"Jammu and Kashmir",Kathua,Kathua,"Mousambi(Sweet Lime)",Other,Medium,03/03/2025,4000,4500,4250
"Jammu and Kashmir",Kathua,Kathua,Pomegranate,Other,Medium,03/03/2025,8000,10000,9000
"Jammu and Kashmir",Kathua,Kathua,Raddish,Other,FAQ,03/03/2025,400,500,450
"Jammu and Kashmir",Kathua,Kathua,Spinach,Spinach,FAQ,03/03/2025,1000,1200,1100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Bitter gourd",Other,FAQ,03/03/2025,7000,7200,7100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Guava,Other,Small,03/03/2025,7000,7200,7100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Kinnow,Other,Small,03/03/2025,6000,6200,6100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Tomato,Other,Non-FAQ,03/03/2025,2000,2200,2100
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Alsandikai,Alsandikai,"Ref grade-2",03/03/2025,2000,2600,2200
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,"Pachha Bale","Ref grade-2",03/03/2025,600,2500,1550
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beans,"Beans (Whole)","Ref grade-2",03/03/2025,2600,3000,2800
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,"Ref grade-2",03/03/2025,900,1100,1000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Chikoos(Sapota),Sapota,"Ref grade-2",03/03/2025,2000,3500,2500
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Drumstick,Drumstick,"Ref grade-2",03/03/2025,6000,8000,7000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Grapes,White,"Ref grade-2",03/03/2025,6000,8000,7000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore","Knool Khol","Knool Khol","Ref grade-2",03/03/2025,1000,1200,1100
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Orange,Orange,Large,03/03/2025,4000,6000,5000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Seemebadnekai,Seemebadanekai,"Ref grade-2",03/03/2025,600,800,700
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore","Sweet Potato","Sweet Potato","Ref grade-2",03/03/2025,1600,2000,1800
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore","Water Melon","Water Melon","Ref grade-2",03/03/2025,1500,2000,1800
Karnataka,Bangalore,Ramanagara,Ashgourd,Ashgourd,FAQ,03/03/2025,800,1600,1200
Karnataka,Bangalore,Ramanagara,Brinjal,Round,FAQ,03/03/2025,800,1200,1000
Karnataka,Bangalore,Ramanagara,Cabbage,Cabbage,FAQ,03/03/2025,400,600,500
Karnataka,Bangalore,Ramanagara,Carrot,Carrot,FAQ,03/03/2025,1600,2400,2000
Karnataka,Bangalore,Ramanagara,Cauliflower,Cauliflower,FAQ,03/03/2025,1000,1600,1200
Karnataka,Bangalore,Ramanagara,Ginger(Green),"Green Ginger",FAQ,03/03/2025,3200,4000,3600
Karnataka,Bangalore,Ramanagara,"Green Avare (W)","Green Avare (W)",FAQ,03/03/2025,3200,4000,3600
Karnataka,Bangalore,Ramanagara,"Peas Wet","Peas Wet",FAQ,03/03/2025,3200,4000,3600
Karnataka,Chamrajnagar,"Chamaraj Nagar",Raddish,Raddish,FAQ,03/03/2025,1000,1200,1100
Karnataka,Chamrajnagar,"Chamaraj Nagar",Ridgeguard(Tori),Ridgeguard(Tori),FAQ,03/03/2025,1200,1500,1350
Karnataka,Chamrajnagar,"Chamaraj Nagar",Tomato,Tomato,FAQ,03/03/2025,800,1200,1000
Karnataka,Davangere,"Harappana Halli",Maize,Hybrid/Local,"Ref grade-2",03/03/2025,2200,2330,2242
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,03/03/2025,3625,4170,4012
Karnataka,Hassan,Arasikere,"Ragi (Finger Millet)",Local,"Ref grade-2",03/03/2025,2700,3180,2800
Karnataka,Kalburgi,Kalburgi,"Bajra(Pearl Millet/Cumbu)",Local,"Ref grade-2",03/03/2025,1750,3000,2750
Karnataka,"Karwar(Uttar Kannad)",Haliyala,Paddy(Dhan)(Common),"Paddy Medium",FAQ,03/03/2025,2100,2300,2280
Karnataka,Kolar,Bangarpet,Brinjal,Brinjal,FAQ,03/03/2025,600,1000,800
Karnataka,Kolar,Bangarpet,"Bunch Beans","Bunch Beans",FAQ,03/03/2025,1500,2000,1700
Karnataka,Kolar,Bangarpet,Cabbage,Cabbage,FAQ,03/03/2025,500,800,600
Karnataka,Kolar,Bangarpet,"Green Chilli","Green Chilly",FAQ,03/03/2025,2000,3000,2500
Karnataka,Kolar,Bangarpet,Raddish,Raddish,FAQ,03/03/2025,700,1000,900
Karnataka,Kolar,Bangarpet,Seemebadnekai,Seemebadanekai,FAQ,03/03/2025,1500,3000,2000
Karnataka,Kolar,Bangarpet,Snakeguard,Snakeguard,FAQ,03/03/2025,1000,2000,1500
Karnataka,Koppal,Kustagi,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,03/03/2025,5600,5600,5600
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,"Ref grade-2",03/03/2025,30899,51800,49599
Karnataka,Shimoga,Shimoga,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)","Ref grade-2",03/03/2025,11000,15000,13000
Karnataka,Shimoga,Shimoga,Beans,"Beans (Whole)","Ref grade-2",03/03/2025,4000,5000,4500
Karnataka,Shimoga,Shimoga,Beetroot,Beetroot,"Ref grade-2",03/03/2025,1000,1200,1100
Karnataka,Shimoga,Shimoga,Cauliflower,Cauliflower,"Ref grade-2",03/03/2025,800,1000,900
Karnataka,Shimoga,Shimoga,Ginger(Green),"Green Ginger","Ref grade-2",03/03/2025,2800,3000,2900
Karnataka,Shimoga,Shimoga,"Ragi (Finger Millet)",Red,"Ref grade-2",03/03/2025,3500,4300,3900
Karnataka,Shimoga,Shimoga,Rice,Medium,"Ref grade-2",03/03/2025,3800,5500,4650
Karnataka,Shimoga,Shimoga,Ridgeguard(Tori),Ridgeguard(Tori),"Ref grade-2",03/03/2025,2800,3000,2900
Kerala,Alappuzha,Aroor,Beetroot,Other,FAQ,03/03/2025,4000,4200,4100
Kerala,Alappuzha,Aroor,"Bhindi(Ladies Finger)",Other,FAQ,03/03/2025,3300,3500,3400
Kerala,Alappuzha,Chengannur,"Banana - Green",Other,FAQ,03/03/2025,5900,6200,6000
Kerala,Alappuzha,Chengannur,Brinjal,Brinjal,FAQ,03/03/2025,3400,3700,3500
Kerala,Alappuzha,Chengannur,Coconut,Big,FAQ,03/03/2025,5800,6100,6000
Kerala,Alappuzha,Chengannur,Cucumbar(Kheera),Other,FAQ,03/03/2025,2200,2500,2400
Kerala,Alappuzha,"Cheriyanadu  VFPCK",Brinjal,Brinjal,FAQ,03/03/2025,3500,5000,4200
Kerala,Alappuzha,"Cheriyanadu  VFPCK",Tapioca,Tapioca,FAQ,03/03/2025,3300,3800,3500
Kerala,Alappuzha,Cherthala,Amaranthus,Other,FAQ,03/03/2025,6000,6200,6100
Kerala,Alappuzha,Cherthala,Beetroot,Other,FAQ,03/03/2025,4000,4200,4100
Kerala,Alappuzha,Cherthala,Brinjal,Brinjal,FAQ,03/03/2025,2500,2700,2600
Kerala,Alappuzha,Cherthala,Cucumbar(Kheera),Cucumbar,FAQ,03/03/2025,2500,2800,2700
Kerala,Alappuzha,Harippad,Cauliflower,Other,FAQ,03/03/2025,4000,4500,4000
Kerala,Alappuzha,Kayamkulam,Banana,"Nendra Bale",Medium,03/03/2025,5300,5500,5400
Kerala,Alappuzha,Kayamkulam,Brinjal,Other,FAQ,03/03/2025,2400,2600,2500
Kerala,Alappuzha,Kayamkulam,Cabbage,Other,FAQ,03/03/2025,2200,2400,2300
Kerala,Alappuzha,Kayamkulam,Cauliflower,Other,FAQ,03/03/2025,3300,3500,3400
Kerala,Alappuzha,Kayamkulam,Cucumbar(Kheera),Other,FAQ,03/03/2025,1500,1700,1600
Kerala,Alappuzha,Kayamkulam,"French Beans (Frasbean)",Other,FAQ,03/03/2025,5100,5300,5200
Kerala,Alappuzha,Kayamkulam,Ginger(Green),Other,FAQ,03/03/2025,4500,4700,4600
Kerala,Alappuzha,Kayamkulam,Onion,Big,FAQ,03/03/2025,3500,3700,3600
Kerala,Alappuzha,Kayamkulam,Potato,Other,FAQ,03/03/2025,2900,3100,3000
Kerala,Alappuzha,Mannar,Ashgourd,Other,FAQ,03/03/2025,1900,2200,2000
Kerala,Alappuzha,Mannar,Beetroot,Other,FAQ,03/03/2025,3000,3300,3100
Kerala,Alappuzha,"Thazhakkara  VFPCK","Amranthas Red","Chawli Lal",FAQ,03/03/2025,2500,7400,7200
Kerala,Alappuzha,"Venmony  VFPCK",Snakeguard,Snakeguard,FAQ,03/03/2025,2800,3200,3000
Kerala,Ernakulam,Aluva,Banana,Palayamthodan,Medium,03/03/2025,2600,2800,2700
Kerala,Ernakulam,Aluva,Brinjal,Brinjal,FAQ,03/03/2025,2000,3000,2500
Kerala,Ernakulam,Aluva,Drumstick,Drumstick,FAQ,03/03/2025,10000,12000,11000
Kerala,Ernakulam,Aluva,Pineapple,"Pine Apple",Medium,03/03/2025,6000,6500,6300
Kerala,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,03/03/2025,2500,3500,3000
Kerala,Ernakulam,Angamaly,Cauliflower,Cauliflower,FAQ,03/03/2025,4500,6000,5000
Kerala,Ernakulam,Angamaly,"Cluster beans","Cluster Beans",FAQ,03/03/2025,3000,4000,3500
